gene_id,tempResponsive,PIF7Dependent
AT1G15500,False,False
AT1G15510,False,False
AT1G15530,False,False
AT1G15550,False,False
AT1G15570,False,False
AT1G15660,False,False
AT1G15670,False,False
AT1G15690,False,False
AT1G15700,False,False
AT1G15710,False,False
AT1G15720,False,False
AT1G15730,False,False
AT1G15740,False,False
AT1G15750,False,False
AT1G15760,False,False
AT1G15780,False,False
AT1G15790,True,True
AT1G15800,False,False
AT1G15810,False,False
AT1G15820,False,False
AT1G15825,False,False
AT1G15830,True,False
AT1G15860,False,False
AT1G15870,False,False
AT1G15880,False,False
AT1G15885,False,False
AT1G15890,False,False
AT1G15900,False,False
AT1G15910,False,False
AT1G15920,False,False
AT1G15930,False,False
AT1G15940,False,False
AT1G15950,False,False
AT1G15960,False,False
AT1G15970,False,False
AT1G15980,False,False
AT1G16000,False,False
AT1G16010,False,False
AT1G16020,False,False
AT1G16022,False,False
AT1G16030,False,False
AT1G16040,False,False
AT1G16060,False,False
AT1G16070,False,False
AT1G16080,False,False
AT1G16090,False,False
AT1G16110,False,False
AT1G16130,False,False
AT1G16170,False,False
AT1G16180,False,False
AT1G16190,False,False
AT1G16210,False,False
AT1G16220,False,False
AT1G16240,False,False
AT1G16250,False,False
AT1G16260,False,False
AT1G16270,False,False
AT1G16280,False,False
AT1G16300,False,False
AT1G16310,False,False
AT1G16320,False,False
AT1G16330,False,False
AT1G16340,False,False
AT1G16350,False,False
AT1G16370,False,False
AT1G16390,True,False
AT1G16400,True,True
AT1G16410,False,False
AT1G16430,False,False
AT1G16440,False,False
AT1G16445,False,False
AT1G16460,False,False
AT1G16470,False,False
AT1G16480,False,False
AT1G16489,False,False
AT1G16490,False,False
AT1G16500,False,False
AT1G16510,False,False
AT1G16515,False,False
AT1G16520,False,False
AT1G16530,False,False
AT1G16540,False,False
AT1G16550,False,False
AT1G16560,False,False
AT1G16570,False,False
AT1G16590,False,False
AT1G16610,False,False
AT1G16630,False,False
AT1G16635,False,False
AT1G16640,False,False
AT1G16650,False,False
AT1G16670,False,False
AT1G16680,False,False
AT1G16690,False,False
AT1G16700,False,False
AT1G16710,False,False
AT1G16720,False,False
AT1G16730,False,False
AT1G16740,False,False
AT1G16750,False,False
AT1G16780,False,False
AT1G16790,False,False
AT1G16800,False,False
AT1G16810,False,False
AT1G16820,False,False
AT1G16825,False,False
AT1G16830,False,False
AT1G16840,False,False
AT1G16850,False,False
AT1G16858,False,False
AT1G16870,False,False
AT1G16880,False,False
AT1G16890,False,False
AT1G16900,False,False
AT1G16916,False,False
AT1G16920,False,False
AT1G16930,False,False
AT1G16960,False,False
AT1G16970,False,False
AT1G17020,False,False
AT1G17040,False,False
AT1G17050,False,False
AT1G17060,False,False
AT1G17070,False,False
AT1G17080,False,False
AT1G17090,False,False
AT1G17100,False,False
AT1G17110,False,False
AT1G17120,False,False
AT1G17130,False,False
AT1G17140,False,False
AT1G17145,False,False
AT1G17147,False,False
AT1G17160,False,False
AT1G17170,False,True
AT1G17180,False,True
AT1G17190,False,False
AT1G17200,False,False
AT1G17210,False,False
AT1G17220,False,False
AT1G17230,False,False
AT1G17232,False,False
AT1G17250,False,False
AT1G17255,False,False
AT1G17270,False,False
AT1G17280,False,False
AT1G17285,False,False
AT1G17290,False,False
AT1G17300,False,False
AT1G17330,False,False
AT1G17340,False,False
AT1G17345,False,False
AT1G17350,False,False
AT1G17360,False,False
AT1G17370,False,False
AT1G17380,False,False
AT1G17410,False,False
AT1G17420,False,False
AT1G17430,False,False
AT1G17440,False,False
AT1G17450,False,False
AT1G17455,False,False
AT1G17460,True,False
AT1G17470,False,False
AT1G17480,False,False
AT1G17490,False,False
AT1G17500,False,False
AT1G17510,False,False
AT1G17520,False,False
AT1G17530,False,False
AT1G17550,False,False
AT1G17560,False,False
AT1G17580,False,False
AT1G17590,False,False
AT1G17610,False,False
AT1G17620,False,False
AT1G17630,False,False
AT1G17640,False,False
AT1G17650,False,False
AT1G17665,False,False
AT1G17680,False,False
AT1G17690,False,False
AT1G17700,False,True
AT1G17710,False,False
AT1G17720,False,False
AT1G17730,False,False
AT1G17745,False,False
AT1G17750,False,False
AT1G17760,False,False
AT1G17780,False,False
AT1G17790,False,False
AT1G17820,False,False
AT1G17830,False,False
AT1G17840,False,False
AT1G17850,False,False
AT1G17860,False,False
AT1G17870,False,True
AT1G17880,False,False
AT1G17890,False,False
AT1G17920,False,False
AT1G17930,False,False
AT1G17940,False,False
AT1G17950,False,False
AT1G17960,False,False
AT1G17970,False,False
AT1G17980,False,False
AT1G17990,False,False
AT1G18000,False,False
AT1G18010,False,False
AT1G18020,False,False
AT1G18030,False,False
AT1G18040,False,False
AT1G18060,False,False
AT1G18070,False,False
AT1G18075,False,False
AT1G18080,False,False
AT1G18090,False,False
AT1G18100,False,False
AT1G18140,False,False
AT1G18150,False,False
AT1G18160,False,False
AT1G18170,False,False
AT1G18180,False,False
AT1G18190,False,False
AT1G18200,False,False
AT1G18210,False,False
AT1G18250,False,False
AT1G18260,False,False
AT1G18265,False,False
AT1G18270,False,False
AT1G18290,False,False
AT1G18300,False,False
AT1G18320,False,False
AT1G18330,True,False
AT1G18335,False,False
AT1G18340,False,False
AT1G18360,False,False
AT1G18370,False,False
AT1G18382,False,False
AT1G18390,False,False
AT1G18400,True,True
AT1G18415,False,False
AT1G18420,False,False
AT1G18440,False,False
AT1G18450,False,False
AT1G18460,False,False
AT1G18470,False,False
AT1G18480,False,False
AT1G18485,False,False
AT1G18490,False,False
AT1G18500,False,False
AT1G18540,False,False
AT1G18550,False,False
AT1G18560,False,False
AT1G18570,False,False
AT1G18580,False,False
AT1G18590,False,False
AT1G18600,False,False
AT1G18610,False,True
AT1G18620,True,False
AT1G18630,False,False
AT1G18640,False,False
AT1G18650,False,False
AT1G18660,False,False
AT1G18670,False,False
AT1G18680,False,False
AT1G18690,False,False
AT1G18700,False,False
AT1G18710,False,True
AT1G18720,False,False
AT1G18730,False,False
AT1G18735,False,False
AT1G18740,False,False
AT1G18745,False,False
AT1G18750,False,False
AT1G18773,False,False
AT1G18800,False,False
AT1G18810,False,False
AT1G18835,False,False
AT1G18840,False,False
AT1G18850,False,False
AT1G18860,False,False
AT1G18870,False,False
AT1G18880,False,False
AT1G18890,False,False
AT1G18900,False,False
AT1G18910,False,False
AT1G18940,False,False
AT1G18950,False,False
AT1G18970,False,True
AT1G18980,False,False
AT1G19000,False,False
AT1G19010,False,False
AT1G19020,False,False
AT1G19025,False,False
AT1G19050,False,False
AT1G19070,False,False
AT1G19080,False,False
AT1G19100,False,False
AT1G19110,False,False
AT1G19120,False,False
AT1G19130,False,False
AT1G19140,False,False
AT1G19150,False,False
AT1G19170,False,False
AT1G19180,False,False
AT1G19190,False,False
AT1G19200,False,False
AT1G19220,False,False
AT1G19230,False,False
AT1G19240,False,False
AT1G19270,False,False
AT1G19290,False,False
AT1G19300,False,False
AT1G19310,False,False
AT1G19330,False,False
AT1G19340,False,False
AT1G19350,True,False
AT1G19360,False,False
AT1G19370,False,False
AT1G19380,False,False
AT1G19394,False,False
AT1G19396,True,False
AT1G19397,False,False
AT1G19400,False,False
AT1G19430,False,False
AT1G19440,False,False
AT1G19450,False,False
AT1G19480,False,False
AT1G19485,False,False
AT1G19490,False,False
AT1G19510,False,False
AT1G19520,False,False
AT1G19530,False,False
AT1G19540,False,False
AT1G19550,False,False
AT1G19570,False,False
AT1G19580,False,False
AT1G19600,False,False
AT1G19610,True,False
AT1G19620,False,False
AT1G19650,False,False
AT1G19660,False,False
AT1G19670,False,False
AT1G19680,False,False
AT1G19690,False,False
AT1G19700,False,False
AT1G19710,False,False
AT1G19715,False,False
AT1G19720,False,False
AT1G19730,False,False
AT1G19740,False,False
AT1G19750,False,False
AT1G19770,False,False
AT1G19790,False,False
AT1G19800,False,False
AT1G19830,False,False
AT1G19835,False,False
AT1G19840,False,False
AT1G19850,False,False
AT1G19860,False,False
AT1G19870,False,False
AT1G19880,False,False
AT1G19900,False,False
AT1G19910,False,False
AT1G19920,False,False
AT1G19940,False,False
AT1G19950,False,False
AT1G19960,False,False
AT1G19970,False,False
AT1G19980,False,False
AT1G19990,False,False
AT1G20010,False,False
AT1G20015,True,False
AT1G20020,False,False
AT1G20030,False,False
AT1G20050,False,False
AT1G20060,False,False
AT1G20065,False,False
AT1G20070,False,False
AT1G20090,False,False
AT1G20100,False,False
AT1G20110,False,False
AT1G20140,False,False
AT1G20160,False,False
AT1G20190,False,True
AT1G20200,False,False
AT1G20220,False,False
AT1G20225,False,False
AT1G20230,False,False
AT1G20260,False,False
AT1G20270,False,False
AT1G20300,False,False
AT1G20330,False,False
AT1G20340,False,False
AT1G20370,False,False
AT1G20380,False,False
AT1G20390,False,False
AT1G20410,False,False
AT1G20430,False,False
AT1G20440,False,True
AT1G20450,False,True
AT1G20460,False,False
AT1G20470,True,False
AT1G20480,False,False
AT1G20490,False,False
AT1G20510,False,False
AT1G20530,False,False
AT1G20540,False,False
AT1G20550,False,False
AT1G20560,False,False
AT1G20575,False,False
AT1G20580,False,False
AT1G20590,False,False
AT1G20610,False,False
AT1G20620,True,False
AT1G20630,False,False
AT1G20640,False,False
AT1G20650,False,False
AT1G20670,False,False
AT1G20691,False,False
AT1G20693,False,False
AT1G20696,False,False
AT1G20700,True,True
AT1G20720,False,False
AT1G20760,False,False
AT1G20770,False,False
AT1G20780,False,False
AT1G20810,False,False
AT1G20816,False,False
AT1G20823,False,False
AT1G20830,False,False
AT1G20840,False,False
AT1G20850,True,False
AT1G20870,False,False
AT1G20880,False,False
AT1G20890,False,False
AT1G20900,False,False
AT1G20910,False,False
AT1G20920,True,False
AT1G20930,False,False
AT1G20950,False,False
AT1G20960,False,False
AT1G20970,False,False
AT1G20980,False,False
AT1G21000,False,False
AT1G21010,False,False
AT1G21050,False,False
AT1G21060,False,False
AT1G21065,False,False
AT1G21070,False,False
AT1G21080,False,False
AT1G21090,False,False
AT1G21100,False,False
AT1G21110,False,False
AT1G21120,False,False
AT1G21130,False,False
AT1G21140,False,True
AT1G21150,False,False
AT1G21160,False,False
AT1G21170,False,False
AT1G21190,False,False
AT1G21200,False,False
AT1G21250,False,False
AT1G21260,False,False
AT1G21270,False,False
AT1G21280,False,False
AT1G21310,False,False
AT1G21350,False,False
AT1G21360,False,False
AT1G21370,False,False
AT1G21380,False,False
AT1G21390,False,False
AT1G21400,False,False
AT1G21410,False,False
AT1G21440,False,False
AT1G21450,False,False
AT1G21460,False,False
AT1G21480,False,False
AT1G21500,False,False
AT1G21520,True,False
AT1G21540,False,False
AT1G21550,False,False
AT1G21560,False,False
AT1G21580,False,False
AT1G21590,False,False
AT1G21600,False,False
AT1G21610,False,False
AT1G21630,False,False
AT1G21640,False,False
AT1G21650,False,False
AT1G21651,False,False
AT1G21660,False,False
AT1G21670,False,False
AT1G21680,True,False
AT1G21690,False,False
AT1G21700,False,False
AT1G21710,False,False
AT1G21720,False,False
AT1G21730,False,False
AT1G21740,False,False
AT1G21750,False,False
AT1G21760,False,False
AT1G21770,False,False
AT1G21780,False,False
AT1G21790,False,False
AT1G21810,False,False
AT1G21830,False,True
AT1G21840,False,True
AT1G21880,False,False
AT1G21900,False,False
AT1G21910,True,True
AT1G21920,False,False
AT1G21930,False,False
AT1G21980,False,True
AT1G22020,False,False
AT1G22030,False,False
AT1G22040,False,False
AT1G22050,False,False
AT1G22060,False,False
AT1G22065,False,False
AT1G22070,False,False
AT1G22140,False,False
AT1G22160,True,False
AT1G22170,False,False
AT1G22180,False,False
AT1G22190,False,False
AT1G22200,False,False
AT1G22220,False,False
AT1G22230,False,False
AT1G22250,False,False
AT1G22270,False,False
AT1G22280,False,False
AT1G22300,False,False
AT1G22310,False,False
AT1G22330,False,False
AT1G22350,False,False
AT1G22360,False,False
AT1G22370,True,False
AT1G22380,False,False
AT1G22400,False,False
AT1G22403,False,False
AT1G22410,False,False
AT1G22430,False,False
AT1G22440,False,False
AT1G22450,False,False
AT1G22470,False,False
AT1G22490,False,False
AT1G22500,False,False
AT1G22510,False,False
AT1G22520,False,False
AT1G22530,False,False
AT1G22540,False,False
AT1G22550,False,False
AT1G22570,False,False
AT1G22590,False,False
AT1G22610,False,False
AT1G22620,False,False
AT1G22630,False,False
AT1G22640,True,False
AT1G22650,False,False
AT1G22660,False,False
AT1G22690,False,False
AT1G22700,False,False
AT1G22710,False,False
AT1G22730,False,False
AT1G22740,False,False
AT1G22750,False,False
AT1G22770,False,False
AT1G22780,False,False
AT1G22790,False,False
AT1G22800,False,False
AT1G22830,False,False
AT1G22840,False,False
AT1G22850,False,False
AT1G22860,False,False
AT1G22870,False,False
AT1G22880,False,False
AT1G22882,False,False
AT1G22885,False,False
AT1G22890,False,False
AT1G22900,False,False
AT1G22910,False,True
AT1G22920,False,False
AT1G22930,False,False
AT1G22940,False,False
AT1G22950,False,False
AT1G22960,False,False
AT1G22970,False,False
AT1G22980,False,False
AT1G22985,False,False
AT1G22990,False,False
AT1G23000,False,False
AT1G23010,False,False
AT1G23020,True,False
AT1G23030,True,True
AT1G23040,False,False
AT1G23052,True,False
AT1G23060,False,True
AT1G23080,True,True
AT1G23090,False,False
AT1G23100,False,False
AT1G23120,True,False
AT1G23130,False,False
AT1G23140,False,False
AT1G23149,False,False
AT1G23170,False,False
AT1G23180,False,False
AT1G23190,False,False
AT1G23200,False,False
AT1G23205,False,False
AT1G23220,False,False
AT1G23230,False,False
AT1G23260,False,False
AT1G23280,False,False
AT1G23290,False,False
AT1G23310,False,False
AT1G23330,False,False
AT1G23340,False,False
AT1G23360,False,False
AT1G23380,False,False
AT1G23390,False,False
AT1G23400,False,False
AT1G23410,False,False
AT1G23440,False,False
AT1G23460,False,False
AT1G23465,False,False
AT1G23470,False,False
AT1G23480,False,False
AT1G23490,False,False
AT1G23530,False,False
AT1G23550,False,False
AT1G23560,False,False
AT1G23710,False,False
AT1G23720,False,False
AT1G23730,False,False
AT1G23740,False,False
AT1G23750,False,False
AT1G23760,False,False
AT1G23780,False,False
AT1G23790,False,False
AT1G23800,False,False
AT1G23820,False,False
AT1G23830,False,False
AT1G23840,False,False
AT1G23850,False,False
AT1G23860,False,False
AT1G23870,False,False
AT1G23880,False,False
AT1G23890,False,False
AT1G23900,False,False
AT1G23935,False,False
AT1G23940,False,False
AT1G23950,False,False
AT1G23960,False,False
AT1G23970,True,False
AT1G23980,False,False
AT1G24020,False,False
AT1G24030,False,False
AT1G24040,False,False
AT1G24050,False,False
AT1G24070,False,True
AT1G24090,False,False
AT1G24095,False,False
AT1G24100,False,False
AT1G24120,False,False
AT1G24130,False,False
AT1G24147,False,False
AT1G24148,True,False
AT1G24150,False,False
AT1G24160,False,False
AT1G24170,False,False
AT1G24180,False,False
AT1G24190,False,False
AT1G24210,False,False
AT1G24240,False,False
AT1G24260,True,False
AT1G24265,False,False
AT1G24267,False,False
AT1G24280,False,False
AT1G24290,False,False
AT1G24300,False,False
AT1G24310,False,False
AT1G24320,False,False
AT1G24330,False,False
AT1G24340,False,False
AT1G24350,False,False
AT1G24360,False,False
AT1G24400,False,False
AT1G24405,False,False
AT1G24430,False,False
AT1G24440,False,False
AT1G24450,False,False
AT1G24460,False,False
AT1G24490,False,False
AT1G24510,False,False
AT1G24530,False,False
AT1G24560,False,False
AT1G24575,False,False
AT1G24577,False,False
AT1G24580,False,False
AT1G24600,False,False
AT1G24610,False,False
AT1G24625,False,False
AT1G24706,False,False
AT1G24735,False,False
AT1G24764,False,False
AT1G24792,False,False
AT1G24793,False,False
AT1G24800,False,False
AT1G24807,False,False
AT1G24879,False,False
AT1G24880,False,False
AT1G24881,False,False
AT1G24909,False,False
AT1G24996,False,False
AT1G25054,False,False
AT1G25055,False,False
AT1G25083,False,False
AT1G25098,True,False
AT1G25150,False,False
AT1G25175,False,False
AT1G25211,False,False
AT1G25220,False,False
AT1G25230,True,True
AT1G25250,False,True
AT1G25260,False,False
AT1G25275,False,False
AT1G25280,False,False
AT1G25290,False,False
AT1G25320,False,False
AT1G25350,False,False
AT1G25360,False,False
AT1G25370,False,False
AT1G25375,False,False
AT1G25380,False,False
AT1G25390,False,False
AT1G25400,False,False
AT1G25420,False,False
AT1G25425,False,False
AT1G25440,False,False
AT1G25450,False,False
AT1G25460,False,False
AT1G25470,False,False
AT1G25480,False,False
AT1G25490,False,False
AT1G25500,False,False
AT1G25510,False,False
AT1G25520,False,False
AT1G25530,False,False
AT1G25540,False,False
AT1G25550,False,False
AT1G25560,False,False
AT1G25570,False,False
AT1G25580,False,False
AT1G25682,False,False
AT1G25988,True,True
AT1G26090,False,False
AT1G26100,False,False
AT1G26110,False,False
AT1G26120,False,False
AT1G26130,False,False
AT1G26150,False,False
AT1G26160,False,False
AT1G26170,False,False
AT1G26180,False,False
AT1G26190,False,False
AT1G26200,False,False
AT1G26208,True,False
AT1G26210,False,False
AT1G26218,False,False
AT1G26220,False,False
AT1G26230,False,False
AT1G26233,False,False
AT1G26235,False,False
AT1G26250,False,False
AT1G26260,False,False
AT1G26270,False,False
AT1G26290,False,False
AT1G26300,False,False
AT1G26330,False,False
AT1G26340,False,False
AT1G26370,False,False
AT1G26440,False,False
AT1G26450,False,False
AT1G26460,False,False
AT1G26470,False,False
AT1G26500,False,False
